"Artist_Name","Album_Title","Genre","Composer","Track_Name","Track_Price","InvoiceId","Invoice_Price","SR_ID","SR_firstname","SR_LastName","SR_title","SR_City","SR_state","SR_Country","CustomerId","Customer_FirstName","Customer_LastName","Customer_City","Customer_State","Customer_Country"
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Walking Wounded,0.99,82,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,28,Julia,Barnett,Salt Lake City,UT,USA
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Temptation,0.99,,,,,,,,,,,,,,,
The Tea Party,Tangents,Alternative & Punk,Daniel Lanois,The Messenger,0.99,,,,,,,,,,,,,,,
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Psychopomp,0.99,,,,,,,,,,,,,,,
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Sister Awake,0.99,187,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,8,Daan,Peeters,Brussels,,Belgium
The Tea Party,Tangents,Alternative & Punk,The Tea Party,The Bazaar,0.99,,,,,,,,,,,,,,,
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Save Me (Remix),0.99,,,,,,,,,,,,,,,
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Fire In The Head,0.99,,,,,,,,,,,,,,,
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Release,0.99,292,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,47,Lucas,Mancini,Rome,RM,Italy
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Release,0.99,398,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,41,Marc,Dubois,Lyon,,France
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Heaven Coming Down,0.99,82,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,28,Julia,Barnett,Salt Lake City,UT,USA
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Heaven Coming Down,0.99,399,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,42,Wyatt,Girard,Bordeaux,,France
The Tea Party,Tangents,Alternative & Punk,The Tea Party,The River (Remix),0.99,399,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,42,Wyatt,Girard,Bordeaux,,France
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Babylon,0.99,,,,,,,,,,,,,,,
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Waiting On A Sign,0.99,400,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,44,Terhi,Hämäläinen,Helsinki,,Finland
The Tea Party,Tangents,Alternative & Punk,The Tea Party,Life Line,0.99,187,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,8,Daan,Peeters,Brussels,,Belgium
The Tea Party,Tangents,Alternative & Punk,Keith Richards/Mick Jagger,Paint It Black,0.99,400,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,44,Terhi,Hämäläinen,Helsinki,,Finland
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Temptation,0.99,,,,,,,,,,,,,,,
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Army Ants,0.99,401,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,46,Hugh,O'Reilly,Dublin,Dublin,Ireland
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Psychopomp,0.99,292,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,47,Lucas,Mancini,Rome,RM,Italy
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Gyroscope,0.99,82,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,28,Julia,Barnett,Salt Lake City,UT,USA
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Gyroscope,0.99,401,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,46,Hugh,O'Reilly,Dublin,Dublin,Ireland
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Alarum,0.99,,,,,,,,,,,,,,,
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Release,0.99,401,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,46,Hugh,O'Reilly,Dublin,Dublin,Ireland
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Transmission,0.99,,,,,,,,,,,,,,,
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Babylon,0.99,187,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,8,Daan,Peeters,Brussels,,Belgium
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Babylon,0.99,401,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,46,Hugh,O'Reilly,Dublin,Dublin,Ireland
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Pulse,0.99,,,,,,,,,,,,,,,
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Emerald,0.99,,,,,,,,,,,,,,,
The Tea Party,Transmission,Alternative & Punk,The Tea Party,Aftermath,0.99,,,,,,,,,,,,,,,
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,I Can't Explain,0.99,402,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
The Who,My Generation - The Very Best Of The Who,Rock,"Pete Townshend, Roger Daltrey","Anyway, Anyhow, Anywhere",0.99,82,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,28,Julia,Barnett,Salt Lake City,UT,USA
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle/Pete Townshend,My Generation,0.99,,,,,,,,,,,,,,,
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Substitute,0.99,,,,,,,,,,,,,,,
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,I'm A Boy,0.99,402,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle,Boris The Spider,0.99,187,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,8,Daan,Peeters,Brussels,,Belgium
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle,Boris The Spider,0.99,293,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,2,Leonie,Köhler,Stuttgart,,Germany
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Happy Jack,0.99,294,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,3,François,Tremblay,Montréal,QC,Canada
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Pictures Of Lily,0.99,294,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,3,François,Tremblay,Montréal,QC,Canada
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,I Can See For Miles,0.99,402,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Magic Bus,0.99,295,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,5,František,Wichterlová,Prague,,Czech Republic
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle/Pete Townshend,Pinball Wizard,0.99,82,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,28,Julia,Barnett,Salt Lake City,UT,USA
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,The Seeker,0.99,295,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,5,František,Wichterlová,Prague,,Czech Republic
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle/Pete Townshend,Baba O'Riley,0.99,402,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle/Pete Townshend,Won't Get Fooled Again (Full Length Version),0.99,296,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,7,Astrid,Gruber,Vienne,,Austria
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Let's See Action,0.99,187,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,8,Daan,Peeters,Brussels,,Belgium
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,"5.15",0.99,296,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,7,Astrid,Gruber,Vienne,,Austria
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Join Together,0.99,402,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,Squeeze Box,0.99,296,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,7,Astrid,Gruber,Vienne,,Austria
The Who,My Generation - The Very Best Of The Who,Rock,John Entwistle/Pete Townshend,Who Are You (Single Edit Version),0.99,,,,,,,,,,,,,,,
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,You Better You Bet,0.99,82,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,28,Julia,Barnett,Salt Lake City,UT,USA
The Who,My Generation - The Very Best Of The Who,Rock,Pete Townshend,You Better You Bet,0.99,296,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,7,Astrid,Gruber,Vienne,,Austria
Tim Maia,Serie Sem Limite (Disc 1),Latin,Genival Cassiano/Silvio Rochael,Primavera,0.99,402,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,50,Enrique,Muñoz,Madrid,,Spain
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Chocolate,0.99,,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Azul Da Cor Do Mar,0.99,,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Gilson Mendonça/Michel,O Descobridor Dos Sete Mares,0.99,297,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Até Que Enfim Encontrei Você,0.99,,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 1),Latin,"Do Vale, João/Luiz Wanderley",Coroné Antonio Bento,0.99,,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,New Love,0.99,403,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,56,Diego,Gutiérrez,Buenos Aires,,Argentina
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Não Vou Ficar,0.99,297,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Música No Ar,0.99,82,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,28,Julia,Barnett,Salt Lake City,UT,USA
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Música No Ar,0.99,188,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,22,Heather,Leacock,Orlando,FL,USA
Tim Maia,Serie Sem Limite (Disc 1),Latin,Carlos Imperial/Edardo Araújo,Salve Nossa Senhora,0.99,189,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,23,John,Gordon,Boston,MA,USA
Tim Maia,Serie Sem Limite (Disc 1),Latin,Genival Cassiano,Você Fugiu,0.99,189,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,23,John,Gordon,Boston,MA,USA
Tim Maia,Serie Sem Limite (Disc 1),Latin,Carlos Imperial/Tim Maia,Cristina Nº 2,0.99,297,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Compadre,0.99,190,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,25,Victor,Stevens,Madison,WI,USA
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Compadre,0.99,403,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,56,Diego,Gutiérrez,Buenos Aires,,Argentina
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Over Again,0.99,,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 1),Latin,Tim Maia,Réu Confesso,0.99,190,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,25,Victor,Stevens,Madison,WI,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,O Que Me Importa,0.99,297,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Gostava Tanto De Você,0.99,191,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,27,Patrick,Gray,Tucson,AZ,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Você,0.99,82,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,28,Julia,Barnett,Salt Lake City,UT,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Não Quero Dinheiro,0.99,191,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,27,Patrick,Gray,Tucson,AZ,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Não Quero Dinheiro,0.99,403,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,56,Diego,Gutiérrez,Buenos Aires,,Argentina
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Eu Amo Você,0.99,297,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 2),Latin,,A Festa Do Santo Reis,0.99,191,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,27,Patrick,Gray,Tucson,AZ,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,I Don't Know What To Do With Myself,0.99,,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Padre Cícero,0.99,191,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,27,Patrick,Gray,Tucson,AZ,USA
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Nosso Adeus,0.99,297,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,11,Alexandre,Rocha,São Paulo,SP,Brazil
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Canário Do Reino,0.99,403,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,56,Diego,Gutiérrez,Buenos Aires,,Argentina
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Preciso Ser Amado,0.99,,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Balanço,0.99,192,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,31,Martha,Silk,Halifax,NS,Canada
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Preciso Aprender A Ser Só,0.99,,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Esta É A Canção,0.99,,,,,,,,,,,,,,,
Tim Maia,Serie Sem Limite (Disc 2),Latin,,Formigueiro,0.99,298,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,17,Jack,Smith,Redmond,WA,USA
Titãs,Acústico,Alternative & Punk,Titãs,Comida,0.99,192,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,31,Martha,Silk,Halifax,NS,Canada
Titãs,Acústico,Alternative & Punk,Titãs,Comida,0.99,403,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,56,Diego,Gutiérrez,Buenos Aires,,Argentina
Titãs,Acústico,Alternative & Punk,Titãs,Go Back,0.99,83,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,42,Wyatt,Girard,Bordeaux,,France
Titãs,Acústico,Alternative & Punk,Titãs,Prá Dizer Adeus,0.99,84,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,43,Isabelle,Mercier,Dijon,,France
Titãs,Acústico,Alternative & Punk,Titãs,Família,0.99,84,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,43,Isabelle,Mercier,Dijon,,France
Titãs,Acústico,Alternative & Punk,Titãs,Os Cegos Do Castelo,0.99,192,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,31,Martha,Silk,Halifax,NS,Canada
Titãs,Acústico,Alternative & Punk,Titãs,O Pulso,0.99,85,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,45,Ladislav,Kovács,Budapest,,Hungary
Titãs,Acústico,Alternative & Punk,Titãs,O Pulso,0.99,298,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,17,Jack,Smith,Redmond,WA,USA
Titãs,Acústico,Alternative & Punk,Titãs,Marvin,0.99,403,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,56,Diego,Gutiérrez,Buenos Aires,,Argentina
Titãs,Acústico,Alternative & Punk,Titãs,Nem 5 Minutos Guardados,0.99,85,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,45,Ladislav,Kovács,Budapest,,Hungary
Titãs,Acústico,Alternative & Punk,Titãs,Flores,0.99,192,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,31,Martha,Silk,Halifax,NS,Canada
Titãs,Acústico,Alternative & Punk,Titãs,Palavras,0.99,86,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,47,Lucas,Mancini,Rome,RM,Italy
Titãs,Acústico,Alternative & Punk,Titãs,Hereditário,0.99,,,,,,,,,,,,,,,
Titãs,Acústico,Alternative & Punk,Titãs,A Melhor Forma,0.99,86,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,47,Lucas,Mancini,Rome,RM,Italy
Titãs,Acústico,Alternative & Punk,Titãs,A Melhor Forma,0.99,298,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,17,Jack,Smith,Redmond,WA,USA
Titãs,Acústico,Alternative & Punk,Titãs,Cabeça Dinossauro,0.99,192,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,31,Martha,Silk,Halifax,NS,Canada
Titãs,Acústico,Alternative & Punk,Titãs,Cabeça Dinossauro,0.99,403,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,56,Diego,Gutiérrez,Buenos Aires,,Argentina
Titãs,Acústico,Alternative & Punk,Titãs,"32 Dentes",0.99,86,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,47,Lucas,Mancini,Rome,RM,Italy
Titãs,Acústico,Alternative & Punk,Titãs,Bichos Escrotos (Vinheta),0.99,,,,,,,,,,,,,,,
Titãs,Acústico,Alternative & Punk,Titãs,Não Vou Lutar,0.99,86,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,47,Lucas,Mancini,Rome,RM,Italy
Titãs,Acústico,Alternative & Punk,Titãs,Homem Primata (Vinheta),0.99,192,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,31,Martha,Silk,Halifax,NS,Canada
Titãs,Acústico,Alternative & Punk,Titãs,Homem Primata,0.99,298,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,17,Jack,Smith,Redmond,WA,USA
Titãs,Acústico,Alternative & Punk,Titãs,Polícia (Vinheta),0.99,403,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,56,Diego,Gutiérrez,Buenos Aires,,Argentina
Titãs,Acústico,Alternative & Punk,Titãs,Querem Meu Sangue,0.99,87,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,51,Joakim,Johansson,Stockholm,,Sweden
Titãs,Acústico,Alternative & Punk,Titãs,Diversão,0.99,,,,,,,,,,,,,,,
Titãs,Acústico,Alternative & Punk,Titãs,Televisão,0.99,,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Branco Mello/Carlos Barmack/Ciro Pessoa/Marcelo Fromer/Toni Belloto,Sonifera Ilha,0.99,193,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,37,Fynn,Zimmermann,Frankfurt,,Germany
Titãs,Volume Dois,Alternative & Punk,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sérgio Britto/Toni Bellotto,Lugar Nenhum,0.99,87,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,51,Joakim,Johansson,Stockholm,,Sweden
Titãs,Volume Dois,Alternative & Punk,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sérgio Britto/Toni Bellotto,Lugar Nenhum,0.99,298,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,17,Jack,Smith,Redmond,WA,USA
Titãs,Volume Dois,Alternative & Punk,Nando Reis,Sua Impossivel Chance,0.99,403,0.99,4,Margaret,Margaret,Sales Support Agent,Calgary,AB,Canada,56,Diego,Gutiérrez,Buenos Aires,,Argentina
Titãs,Volume Dois,Alternative & Punk,Charles Gavin/Marcelo Fromer/Sérgio Britto,Desordem,0.99,,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Arnaldo Antunes,Não Vou Me Adaptar,0.99,,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Sérgio Britto/Toni Bellotto,Domingo,0.99,87,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,51,Joakim,Johansson,Stockholm,,Sweden
Titãs,Volume Dois,Alternative & Punk,Sérgio Britto,Amanhã Não Se Sabe,0.99,193,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,37,Fynn,Zimmermann,Frankfurt,,Germany
Titãs,Volume Dois,Alternative & Punk,Toni Bellotto,Caras Como Eu,0.99,298,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,17,Jack,Smith,Redmond,WA,USA
Titãs,Volume Dois,Alternative & Punk,Arnaldo Anutnes/Marcelo Fromer/Paulo Miklos,Senhora E Senhor,0.99,,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Arnaldo Anutnes/Branco Mello/Marcelo Fromer/Sergio Brotto/Toni Bellotto,Era Uma Vez,0.99,87,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,51,Joakim,Johansson,Stockholm,,Sweden
Titãs,Volume Dois,Alternative & Punk,"Arnaldo Antunes/Britto, SergioMiklos, Paulo",Miséria,0.99,,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Sérgio Britto,Insensível,0.99,404,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,6,Helena,Holý,Prague,,Czech Republic
Titãs,Volume Dois,Alternative & Punk,Nando Reis,Eu E Ela,0.99,193,0.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,37,Fynn,Zimmermann,Frankfurt,,Germany
Titãs,Volume Dois,Alternative & Punk,Ciro Pressoa/Marcelo Fromer,Toda Cor,0.99,87,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,51,Joakim,Johansson,Stockholm,,Sweden
Titãs,Volume Dois,Alternative & Punk,Ciro Pressoa/Marcelo Fromer,Toda Cor,0.99,298,0.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,17,Jack,Smith,Redmond,WA,USA
Titãs,Volume Dois,Alternative & Punk,Erasmo Carlos/Roberto Carlos,É Preciso Saber Viver,0.99,,,,,,,,,,,,,,,
Titãs,Volume Dois,Alternative & Punk,Antonio Lopes,Senhor Delegado/Eu Não Aguento,0.99,,,,,,,,,,,,,,,
Battlestar Galactica,Battlestar Galactica: The Story So Far,Science Fiction,,Battlestar Galactica: The Story So Far,1.99,,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,Occupation / Precipice,1.99,87,1.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,51,Joakim,Johansson,Stockholm,,Sweden
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,"Exodus, Pt. 1",1.99,193,1.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,37,Fynn,Zimmermann,Frankfurt,,Germany
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,"Exodus, Pt. 2",1.99,298,1.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,17,Jack,Smith,Redmond,WA,USA
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,Collaborators,1.99,404,1.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,6,Helena,Holý,Prague,,Czech Republic
Battlestar Galactica,"Battlestar Galactica, Season 3",TV Shows,,Torn,1.99,,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,A Measure of Salvation,1.99,,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Hero,1.99,88,1.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,57,Luis,Rojas,Santiago,,Chile
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Unfinished Business,1.99,193,1.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,37,Fynn,Zimmermann,Frankfurt,,Germany
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Passage,1.99,298,1.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,17,Jack,Smith,Redmond,WA,USA
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Eye of Jupiter,1.99,,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Rapture,1.99,,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Taking a Break from All Your Worries,1.99,,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Woman King,1.99,88,1.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,57,Luis,Rojas,Santiago,,Chile
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,The Woman King,1.99,404,1.99,5,Steve,Steve,Sales Support Agent,Calgary,AB,Canada,6,Helena,Holý,Prague,,Czech Republic
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,A Day In the Life,1.99,193,1.99,3,Jane,Jane,Sales Support Agent,Calgary,AB,Canada,37,Fynn,Zimmermann,Frankfurt,,Germany
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Dirty Hands,1.99,,,,,,,,,,,,,,,
Battlestar Galactica,"Battlestar Galactica, Season 3",Science Fiction,,Maelstrom,1.99,,,,,,,,,,,,,,,
